"suite","experiment","replicate","time","resp"
"Fal","22","3",66.81666667,7.193832175
"Fal","22","3",67.81666667,6.525050532
"Fal","22","3",68.81666667,6.516641962
"Fal","23","1",1.666666667,7.673120681
"Fal","23","1",2.666666667,7.231370435
"Fal","23","1",3.666666667,8.467430265
"Fal","23","1",4.666666667,7.337078176
"Fal","23","1",5.666666667,8.552717193
"Fal","23","1",6.666666667,8.552717193
"Fal","23","1",7.666666667,9.500483185
"Fal","23","1",8.666666667,9.626011127
"Fal","23","1",9.666666667,11.04826073
"Fal","23","1",10.66666667,12.444684
"Fal","23","1",11.66666667,12.79303906
"Fal","23","1",12.66666667,14.22249601
"Fal","23","1",13.66666667,16.9973242
"Fal","23","1",14.66666667,19.05382024
"Fal","23","1",15.66666667,22.17550195
"Fal","23","1",16.66666667,25.44733671
"Fal","23","1",17.66666667,28.24528847
"Fal","23","1",18.66666667,36.45115214
"Fal","23","1",19.66666667,42.9383641
"Fal","23","1",20.66666667,51.24302847
"Fal","23","1",21.66666667,57.15515429
"Fal","23","1",22.66666667,66.11748898
"Fal","23","1",23.66666667,72.23862783
"Fal","23","1",24.66666667,74.1530791
"Fal","23","1",25.66666667,73.93836025
"Fal","23","1",26.66666667,67.42832502
"Fal","23","1",27.66666667,66.38686353
"Fal","23","1",28.66666667,64.52016093
"Fal","23","1",29.66666667,63.33455252
"Fal","23","1",30.66666667,61.29307178
"Fal","23","1",31.66666667,60.03719175
"Fal","23","1",32.66666667,55.97855507
"Fal","23","1",33.66666667,50.52499663
"Fal","23","1",34.66666667,47.4916049
"Fal","23","1",35.66666667,42.72514678
"Fal","23","1",36.66666667,43.05368164
"Fal","23","1",37.66666667,40.03740736
"Fal","23","1",38.66666667,37.81334052
"Fal","23","1",39.66666667,36.89080024
"Fal","23","1",40.66666667,33.19162993
"Fal","23","1",41.66666667,30.58617437
"Fal","23","1",42.66666667,27.44497276
"Fal","23","1",43.66666667,25.6248176
"Fal","23","1",44.66666667,23.44910004
"Fal","23","1",45.66666667,20.98809171
"Fal","23","1",46.66666667,18.4441989
"Fal","23","1",47.66666667,15.2543477
"Fal","23","1",48.66666667,12.09753017
"Fal","23","1",49.66666667,10.7359424
"Fal","23","1",50.66666667,9.923314147
"Fal","23","1",51.66666667,9.804392939
"Fal","23","1",52.66666667,8.113669702
"Fal","23","1",53.66666667,8.581546576
"Fal","23","1",54.66666667,8.313373246
"Fal","23","1",55.66666667,8.678845747
"Fal","23","1",56.66666667,8.624790652
"Fal","23","1",57.66666667,8.244903459
"Fal","23","1",58.66666667,7.351492868
"Fal","23","1",59.66666667,6.662290411
"Fal","23","1",60.66666667,6.113030589
"Fal","23","1",61.66666667,6.62174909
"Fal","23","1",62.66666667,6.150869155
"Fal","23","1",63.66666667,3.589258282
"Fal","23","1",64.66666667,4.021699039
"Fal","23","1",65.66666667,2.672123511
"Fal","23","1",66.66666667,4.51059734
"Fal","23","1",67.66666667,6.045762027
"Fal","23","1",68.66666667,5.641249735
"Fal","23","2",1.7,7.303443895
"Fal","23","2",2.7,7.923275646
"Fal","23","2",3.7,8.254212948
"Fal","23","2",4.7,7.953906867
"Fal","23","2",5.7,8.398960479
"Fal","23","2",6.7,8.744913084
"Fal","23","2",7.7,9.850640075
"Fal","23","2",8.7,9.863853543
"Fal","23","2",9.7,10.95366431
"Fal","23","2",10.7,11.95158142
"Fal","23","2",11.7,13.30656246
"Fal","23","2",12.7,13.50476447
"Fal","23","2",13.7,15.15644792
"Fal","23","2",14.7,18.19794791
"Fal","23","2",15.7,20.76256184
"Fal","23","2",16.7,25.05603788
"Fal","23","2",17.7,29.7582305
"Fal","23","2",18.7,35.58717154
"Fal","23","2",19.7,43.97111672
"Fal","23","2",20.7,53.43766531
"Fal","23","2",21.7,61.95614761
"Fal","23","2",22.7,69.33466803
"Fal","23","2",23.7,73.79301211
"Fal","23","2",24.7,76.7606368
"Fal","23","2",25.7,71.76054055
"Fal","23","2",26.7,68.51543304
"Fal","23","2",27.7,66.70308584
"Fal","23","2",28.7,64.40394248
"Fal","23","2",29.7,62.6174216
"Fal","23","2",30.7,61.67085683
"Fal","23","2",31.7,60.71288044
"Fal","23","2",32.7,55.92540089
"Fal","23","2",33.7,51.20098562
"Fal","23","2",34.7,47.44956205
"Fal","23","2",35.7,44.92578975
"Fal","23","2",36.7,40.60919014
"Fal","23","2",37.7,38.01514621
"Fal","23","2",38.7,37.50883015
"Fal","23","2",39.7,36.04754076
"Fal","23","2",40.7,33.29793828
"Fal","23","2",41.7,29.69186286
"Fal","23","2",42.7,27.23415789
"Fal","23","2",43.7,25.32661366
"Fal","23","2",44.7,22.69773423
"Fal","23","2",45.7,19.80698789
"Fal","23","2",46.7,16.65587618
"Fal","23","2",47.7,13.77083566
"Fal","23","2",48.7,11.23895509
"Fal","23","2",49.7,11.2590756
"Fal","23","2",50.7,9.402883708
"Fal","23","2",51.7,8.124480721
"Fal","23","2",52.7,8.254212948
"Fal","23","2",53.7,8.248807438
"Fal","23","2",54.7,8.518782605
"Fal","23","2",55.7,8.648815139
"Fal","23","2",56.7,8.750919206
"Fal","23","2",57.7,7.870421776
"Fal","23","2",58.7,7.382124088
"Fal","23","2",59.7,6.016332031
"Fal","23","2",60.7,3.943319152
"Fal","23","2",61.7,3.543611758
"Fal","23","2",62.7,5.738849212
"Fal","23","2",63.7,5.412716808
"Fal","23","2",64.7,8.113669702
"Fal","23","2",65.7,6.260180569
"Fal","23","2",66.7,7.289029203
"Fal","23","2",67.7,7.164101873
"Fal","23","2",68.7,6.024740601
"Fal","23","3",1.7,7.92988238
"Fal","23","3",2.7,7.637384257
"Fal","23","3",3.7,8.370431401
"Fal","23","3",4.7,8.56442913
"Fal","23","3",5.7,8.696864111
"Fal","23","3",6.7,9.062336612
"Fal","23","3",7.7,9.91850925
"Fal","23","3",8.7,10.23623308
"Fal","23","3",9.7,11.55427647
"Fal","23","3",10.7,12.61045296
"Fal","23","3",11.7,11.75698308
"Fal","23","3",12.7,13.33359001
"Fal","23","3",13.7,16.00030801
"Fal","23","3",14.7,18.20035036
"Fal","23","3",15.7,21.51332704
"Fal","23","3",16.7,26.38218954
"Fal","23","3",17.7,32.25287312
"Fal","23","3",18.7,37.49831944
"Fal","23","3",19.7,45.8170982
"Fal","23","3",20.7,53.77160568
"Fal","23","3",21.7,62.78379117
"Fal","23","3",22.7,69.36950353
"Fal","23","3",23.7,73.61703274
"Fal","23","3",24.7,75.14018519
"Fal","23","3",25.7,74.43386529
"Fal","23","3",26.7,69.28782028
"Fal","23","3",27.7,67.47877645
"Fal","23","3",28.7,65.40366142
"Fal","23","3",29.7,63.9651953
"Fal","23","3",30.7,62.32912776
"Fal","23","3",31.7,61.1507267
"Fal","23","3",32.7,56.41249735
"Fal","23","3",33.7,50.52499663
"Fal","23","3",34.7,47.66758427
"Fal","23","3",35.7,44.23508576
"Fal","23","3",36.7,40.77555971
"Fal","23","3",37.7,38.82417079
"Fal","23","3",38.7,37.81334052
"Fal","23","3",39.7,36.87998922
"Fal","23","3",40.7,33.33217318
"Fal","23","3",41.7,30.67026007
"Fal","23","3",42.7,27.07349414
"Fal","23","3",43.7,24.95663657
"Fal","23","3",44.7,22.19231909
"Fal","23","3",45.7,20.98809171
"Fal","23","3",46.7,18.72408416
"Fal","23","3",47.7,15.70030223
"Fal","23","3",48.7,13.29755328
"Fal","23","3",49.7,10.37137082
"Fal","23","3",50.7,9.500483185
"Fal","23","3",51.7,9.320900148
"Fal","23","3",52.7,9.009182436
"Fal","23","3",53.7,9.314593721
"Fal","23","3",54.7,8.582747801
"Fal","23","3",55.7,8.942514486
"Fal","23","3",56.7,8.50466822
"Fal","23","3",57.7,8.534698828
"Fal","23","3",58.7,6.383005756
"Fal","23","3",59.7,5.797709204
"Fal","23","3",60.7,5.633441777
"Fal","23","3",61.7,7.837988719
"Fal","23","3",62.7,8.816986544
"Fal","23","3",63.7,7.881232795
"Fal","23","3",64.7,7.865016267
"Fal","23","3",65.7,7.956909927
"Fal","23","3",66.7,7.463807342
"Fal","23","3",67.7,7.034369646
"Fal","23","3",68.7,6.432556259
"Fal","24","1",3.366666667,3.363428109
"Fal","24","1",4.366666667,4.075754134
"Fal","24","1",5.366666667,3.64691705
"Fal","24","1",6.366666667,3.971247618
"Fal","24","1",7.366666667,4.294376961
"Fal","24","1",8.366666667,4.399784396
"Fal","24","1",9.366666667,5.416620787
"Fal","24","1",10.36666667,5.670379425
"Fal","24","1",11.36666667,6.747877645
"Fal","24","1",12.36666667,7.466810403
"Fal","24","1",13.36666667,8.205863669
"Fal","24","1",14.36666667,9.274953318
"Fal","24","1",15.36666667,7.913665852
"Fal","24","1",16.36666667,6.844576203
"Fal","24","1",17.36666667,6.546071958
"Fal","24","1",18.36666667,6.228348124
"Fal","24","1",19.36666667,6.474599111
"Fal","24","1",20.36666667,6.114231813
"Fal","24","1",21.36666667,6.070987738
"Fal","24","1",22.36666667,5.503409244
"Fal","24","1",23.36666667,3.192253643
"Fal","24","1",24.36666667,3.863137429
"Fal","24","1",25.36666667,3.783856623
"Fal","24","1",26.36666667,1.888324639
"Fal","24","1",27.36666667,1.543573257
"Fal","24","1",28.36666667,6.864396404
"Fal","24","1",29.36666667,6.327749437
"Fal","24","1",30.36666667,5.934048164
"Fal","24","1",31.36666667,5.740651048
"Fal","24","1",32.36666667,5.735245539
"Fal","24","1",33.36666667,5.600107802
"Fal","24","1",34.36666667,5.934048164
"Fal","24","1",35.36666667,5.227728261
"Fal","24","1",36.36666667,5.551458217
"Fal","24","1",37.36666667,5.92443837
"Fal","24","1",38.36666667,5.447252007
"Fal","24","1",39.36666667,5.567674745
"Fal","24","1",40.36666667,5.664973916
"Fal","24","1",41.36666667,5.810922671
"Fal","24","1",42.36666667,5.243043872
"Fal","24","1",43.36666667,5.165264597
"Fal","24","1",44.36666667,5.616324331
"Fal","24","1",45.36666667,4.693784049
"Fal","24","1",46.36666667,5.502808632
"Fal","24","1",47.36666667,5.475781085
"Fal","24","1",48.36666667,7.920572892
"Fal","24","1",49.36666667,6.076693553
"Fal","24","1",50.36666667,6.67850694
"Fal","24","1",51.36666667,5.916930718
"Fal","24","1",52.36666667,5.968283058
"Fal","24","1",53.36666667,5.170069494
"Fal","24","1",54.36666667,5.503409244
"Fal","24","1",55.36666667,5.457462414
"Fal","24","1",56.36666667,5.426831193
"Fal","24","1",57.36666667,5.4370416
"Fal","24","1",58.36666667,5.585092498
"Fal","24","1",59.36666667,5.314216413
"Fal","24","1",60.36666667,6.036752844
"Fal","24","1",61.36666667,5.069166651
"Fal","24","1",62.36666667,5.117215624
"Fal","24","1",63.36666667,5.574882091
"Fal","24","1",64.36666667,4.982678499
"Fal","24","1",65.36666667,5.334937532
"Fal","24","2",2.4,4.231913296
"Fal","24","2",3.4,3.663433885
"Fal","24","2",4.4,3.706377654
"Fal","24","2",5.4,3.357421988
"Fal","24","2",6.4,3.580849712
"Fal","24","2",7.4,3.946021907
"Fal","24","2",8.4,3.974851291
"Fal","24","2",9.4,4.982678499
"Fal","24","2",10.4,6.264384854
"Fal","24","2",11.4,6.722651934
"Fal","24","2",12.4,7.58272855
"Fal","24","2",13.4,7.221160028
"Fal","24","2",14.4,8.822091747
"Fal","24","2",15.4,7.194733093
"Fal","24","2",16.4,7.477621422
"Fal","24","2",17.4,6.76199203
"Fal","24","2",18.4,6.765295397
"Fal","24","2",19.4,6.378501165
"Fal","24","2",20.4,6.356879127
"Fal","24","2",21.4,5.794706143
"Fal","24","2",22.4,5.713623501
"Fal","24","2",23.4,4.142121778
"Fal","24","2",24.4,3.841515391
"Fal","24","2",25.4,4.103081987
"Fal","24","2",26.4,3.899174158
"Fal","24","2",27.4,3.68295378
"Fal","24","2",28.4,7.800450459
"Fal","24","2",29.4,6.584511136
"Fal","24","2",30.4,6.240360367
"Fal","24","2",31.4,5.93975398
"Fal","24","2",32.4,5.800111652
"Fal","24","2",33.4,5.934048164
"Fal","24","2",34.4,5.945459796
"Fal","24","2",35.4,6.036752844
"Fal","24","2",36.4,5.237938668
"Fal","24","2",37.4,3.736107956
"Fal","24","2",38.4,5.19409398
"Fal","24","2",39.4,4.862556067
"Fal","24","2",40.4,4.774866691
"Fal","24","2",41.4,6.128045893
"Fal","24","2",42.4,5.594702293
"Fal","24","2",43.4,5.26616744
"Fal","24","2",44.4,5.001898088
"Fal","24","2",45.4,4.523810807
"Fal","24","2",46.4,5.865578378
"Fal","24","2",47.4,6.388411265
"Fal","24","2",48.4,8.588753922
"Fal","24","2",49.4,7.254193697
"Fal","24","2",50.4,6.738868462
"Fal","24","2",51.4,6.204323638
"Fal","24","2",52.4,6.019635398
"Fal","24","2",53.4,5.37187518
"Fal","24","2",54.4,4.923518201
"Fal","24","2",55.4,5.203703775
"Fal","24","2",56.4,5.564671685
"Fal","24","2",57.4,5.251752748
"Fal","24","2",58.4,5.058655938
"Fal","24","2",59.4,5.376680078
"Fal","24","2",60.4,5.648757387
"Fal","24","2",61.4,4.932527384
"Fal","24","2",62.4,5.275777234
"Fal","24","2",63.4,5.424729051
"Fal","24","2",64.4,5.001898088
"Fal","24","3",2.416666667,6.779409783
"Fal","24","3",3.416666667,2.623473925
"Fal","24","3",4.416666667,3.60397328
"Fal","24","3",5.416666667,2.9135696
"Fal","24","3",6.416666667,3.237299555
"Fal","24","3",7.416666667,4.313896856
"Fal","24","3",8.416666667,6.84097253
"Fal","24","3",9.416666667,5.871284194
"Fal","24","3",10.41666667,5.713623501
"Fal","24","3",11.41666667,6.7604905
"Fal","24","3",12.41666667,7.992946657
"Fal","24","3",13.41666667,8.612177797
"Fal","24","3",14.41666667,9.324503821
"Fal","24","3",15.41666667,8.669235952
"Fal","24","3",16.41666667,6.156274665
"Fal","24","3",17.41666667,7.072808824
"Fal","24","3",18.41666667,6.37579841
"Fal","24","3",19.41666667,6.082399369
"Fal","24","3",20.41666667,6.108225692
"Fal","24","3",21.41666667,5.702812482
"Fal","24","3",22.41666667,5.610918821
"Fal","24","3",23.41666667,5.045142164
"Fal","24","3",24.41666667,4.761352917
"Fal","24","3",25.41666667,5.416620787
"Fal","24","3",26.41666667,4.224105338
"Fal","24","3",27.41666667,4.343026546
"Fal","24","3",28.41666667,7.50765203
"Fal","24","3",29.41666667,5.962577242
"Fal","24","3",30.41666667,5.956871427
"Fal","24","3",31.41666667,5.605513312
"Fal","24","3",32.41666667,5.968283058
"Fal","24","3",33.41666667,6.824756001
"Fal","24","3",34.41666667,6.198317516
"Fal","24","3",35.41666667,5.583891274
"Fal","24","3",36.41666667,5.280582132
"Fal","24","3",37.41666667,4.431016228
"Fal","24","3",38.41666667,4.797389647
"Fal","24","3",39.41666667,4.920214834
"Fal","24","3",40.41666667,4.456542245
"Fal","24","3",41.41666667,3.899174158
"Fal","24","3",42.41666667,6.126244056
"Fal","24","3",43.41666667,5.848761237
"Fal","24","3",44.41666667,5.52443067
"Fal","24","3",45.41666667,4.756848326
"Fal","24","3",46.41666667,5.762873698
"Fal","24","3",47.41666667,6.090207327
"Fal","24","3",48.41666667,8.10075654
"Fal","24","3",49.41666667,6.088105184
"Fal","24","3",50.41666667,6.350572699
"Fal","24","3",51.41666667,5.605513312
"Fal","24","3",52.41666667,5.648757387
"Fal","24","3",53.41666667,4.603692225
"Fal","24","3",54.41666667,4.515402237
"Fal","24","3",55.41666667,5.513619651
"Fal","24","3",56.41666667,5.189289083
"Fal","24","3",57.41666667,4.13431382
"Fal","24","3",58.41666667,5.000096252
"Fal","24","3",59.41666667,5.357460489
"Fal","24","3",60.41666667,5.594702293
"Fal","24","3",61.41666667,4.815408012
"Fal","24","3",62.41666667,4.729820779
"Fal","24","3",63.41666667,6.322043621
"Fal","24","3",64.41666667,5.273675092
"Fal","25","1",2.333333333,6.594721543
"Fal","25","1",3.333333333,5.347850694
"Fal","25","1",4.333333333,7.892043814
"Fal","25","1",5.333333333,5.8271392
"Fal","25","1",6.333333333,2.58022985
"Fal","25","1",7.333333333,2.56101026
"Fal","25","1",8.333333333,1.327352879
"Fal","25","1",9.333333333,2.754107071
"Fal","25","1",10.33333333,4.110889946
"Fal","25","1",11.33333333,4.716307005
"Fal","25","1",12.33333333,5.021117678
"Fal","25","1",13.33333333,5.314216413
"Fal","25","1",14.33333333,6.114231813
"Fal","25","1",15.33333333,7.200138603
"Fal","25","1",16.33333333,9.018191618
"Fal","25","1",17.33333333,7.909461567
"Fal","25","1",18.33333333,8.778547366
"Fal","25","1",19.33333333,10.38578551
"Fal","25","1",20.33333333,11.03805032
"Fal","25","1",21.33333333,12.14527884
"Fal","25","1",22.33333333,14.04891909
"Fal","25","1",23.33333333,15.21530791
"Fal","25","1",24.33333333,17.12465397
"Fal","25","1",25.33333333,20.04603153
"Fal","25","1",26.33333333,22.40883978
"Fal","25","1",27.33333333,26.74495929
"Fal","25","1",28.33333333,32.78982039
"Fal","25","1",29.33333333,35.87366354
"Fal","25","1",30.33333333,39.59235375
"Fal","25","1",31.33333333,44.34920207
"Fal","25","1",32.33333333,51.08206441
"Fal","25","1",33.33333333,55.27944251
"Fal","25","1",34.33333333,60.96213448
"Fal","25","1",35.33333333,67.26615974
"Fal","25","1",36.33333333,73.58399908
"Fal","25","1",37.33333333,79.68351589
"Fal","25","1",38.33333333,86.25751631
"Fal","25","1",39.33333333,93.5603596
"Fal","25","1",40.33333333,96.74900957
"Fal","25","1",41.33333333,98.04873429
"Fal","25","1",42.33333333,81.38444954
"Fal","25","1",43.33333333,62.17657228
"Fal","25","1",44.33333333,47.02763201
"Fal","25","1",45.33333333,30.53302019
"Fal","25","1",46.33333333,27.49182051
"Fal","25","1",47.33333333,24.50707837
"Fal","25","1",48.33333333,23.08422816
"Fal","25","1",49.33333333,20.01540031
"Fal","25","1",50.33333333,18.51567174
"Fal","25","1",51.33333333,16.2027143
"Fal","25","1",52.33333333,16.47479161
"Fal","25","1",53.33333333,15.79850232
"Fal","25","1",54.33333333,14.18946234
"Fal","25","1",55.33333333,13.21136543
"Fal","25","1",56.33333333,13.23088533
"Fal","25","1",57.33333333,11.70022523
"Fal","25","1",58.33333333,12.444684
"Fal","25","1",59.33333333,11.79301981
"Fal","25","1",60.33333333,11.62845208
"Fal","25","1",61.33333333,10.73113751
"Fal","25","1",62.33333333,10.81282076
"Fal","25","1",63.33333333,12.87712476
"Fal","25","1",64.33333333,10.84705565
"Fal","25","1",65.33333333,10.04884209
"Fal","25","1",66.33333333,9.711898666
"Fal","25","1",67.33333333,9.306485456
"Fal","25","1",68.33333333,7.822973415
"Fal","25","1",69.33333333,8.424486496
"Fal","25","1",70.33333333,8.416978844
"Fal","25","1",71.33333333,7.289930121
"Fal","25","2",2.333333333,2.297641827
"Fal","25","2",3.333333333,0.683496641
"Fal","25","2",4.333333333,1.354981038
"Fal","25","2",5.333333333,0.338444954
"Fal","25","2",6.333333333,2.356501819
"Fal","25","2",7.333333333,2.690742488
"Fal","25","2",8.333333333,2.481729455
"Fal","25","2",9.333333333,3.10816794
"Fal","25","2",10.33333333,3.791063969
"Fal","25","2",11.33333333,4.511197952
"Fal","25","2",12.33333333,4.833426377
"Fal","25","2",13.33333333,5.180279901
"Fal","25","2",14.33333333,6.019635398
"Fal","25","2",15.33333333,6.394717693
"Fal","25","2",16.33333333,7.351492868
"Fal","25","2",17.33333333,8.543107398
"Fal","25","2",18.33333333,9.309488517
"Fal","25","2",19.33333333,8.346707221
"Fal","25","2",20.33333333,10.94075115
"Fal","25","2",21.33333333,11.54616821
"Fal","25","2",22.33333333,13.49095039
"Fal","25","2",23.33333333,14.58016055
"Fal","25","2",24.33333333,16.8495736
"Fal","25","2",25.33333333,18.99135657
"Fal","25","2",26.33333333,21.30671646
"Fal","25","2",27.33333333,23.82268081
"Fal","25","2",28.33333333,30.99338942
"Fal","25","2",29.33333333,33.15889657
"Fal","25","2",30.33333333,38.20614087
"Fal","25","2",31.33333333,43.21044141
"Fal","25","2",32.33333333,45.85223401
"Fal","25","2",33.33333333,49.19464069
"Fal","25","2",34.33333333,55.61548501
"Fal","25","2",35.33333333,60.41197374
"Fal","25","2",36.33333333,66.25532947
"Fal","25","2",37.33333333,64.22105608
"Fal","25","2",38.33333333,76.84201975
"Fal","25","2",39.33333333,80.10965022
"Fal","25","2",40.33333333,84.40102412
